,agbd,agbd_pi_lower,agbd_pi_upper,agbd_se,agbd_t,agbd_t_se,algorithm_run_flag,beam,channel,degrade_flag,delta_time,elev_lowestmode,l2_quality_flag,l4_quality_flag,lat_lowestmode,lon_lowestmode,master_frac,master_int,predict_stratum,predictor_limit_flag,response_limit_flag,selected_algorithm,selected_mode,selected_mode_flag,sensitivity,shot_number,solar_elevation,surface_flag,xvar_1,xvar_2,xvar_3,xvar_4
14324,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,8,4,0,116550909.0374702,1597.8485107421875,0,0,5.834722936933353,-55.80884115421128,0.03747020000000001,116550909,b'EBT_SA',255,255,10,10,0,0.9550208449363708,155570800200090809,-22.82394027709961,0,-9999.0,-9999.0,-9999.0,-9999.0
14325,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,8,4,0,116550909.0457342,-30.769100189208984,0,0,5.834801607674565,-55.8087577659656,0.04573420000000006,116550909,b'EBT_SA',255,255,10,1,0,0.9397078156471252,155570800200090810,-22.82404327392578,1,-9999.0,-9999.0,-9999.0,-9999.0
14326,86.9887924194336,11.36719036102295,233.54042053222656,13.101218223571777,8.870471954345703,3.4424760341644287,1,8,4,0,116550909.0539982,-30.336589813232422,1,1,5.8352209838552325,-55.808457050671365,0.05399820000000011,116550909,b'EBT_SA',255,255,2,3,3,0.9600039124488831,155570800200090811,-22.824321746826172,1,10.258654594421387,11.272976875305176,0.0,0.0
14327,129.22105407714844,29.31857681274414,299.9970703125,13.090787887573242,10.811394691467285,3.441105365753174,1,8,4,0,116550909.0622622,-30.52021598815918,1,0,5.835640156766917,-55.808156375152656,0.062262200000000156,116550909,b'EBT_SA',255,255,2,8,3,0.9480346441268921,155570800200090812,-22.824600219726562,1,10.482366561889648,11.340635299682617,0.0,0.0
14328,267.2996520996094,108.11279296875,497.3289489746094,13.085028648376465,15.549423217773438,3.4403483867645264,1,8,4,0,116550909.0705262,-30.348669052124023,1,0,5.836059340867092,-55.80785561307823,0.07052619999999998,116550909,b'EBT_SA',255,255,2,4,3,0.9369314908981323,155570800200090813,-22.82487678527832,1,10.957645416259766,11.576269149780273,0.0,0.0
14329,109.56598663330078,20.339933395385742,269.773193359375,13.1106538772583,9.955267906188965,3.4437153339385986,1,8,4,0,116550909.0787902,-29.56203842163086,1,0,5.836478600994297,-55.80755473385383,0.07879020000000003,116550909,b'EBT_SA',255,255,1,4,0,0.9392015337944031,155570800200090814,-22.82515525817871,1,10.26937198638916,11.424534797668457,0.0,0.0
14330,146.93458557128906,38.052303314208984,326.6933898925781,13.091324806213379,11.528614044189453,3.441175937652588,1,8,4,0,116550909.0870542,-29.938737869262695,1,1,5.8368975750786225,-55.80725397879595,0.08705420000000008,116550909,b'EBT_SA',255,255,2,5,3,0.9806509613990784,155570800200090815,-22.82543182373047,1,10.52520751953125,11.405261993408203,0.0,0.0
14331,605.6807861328125,348.0177001953125,934.2762451171875,13.101651191711426,23.406526565551758,3.442532777786255,1,8,4,0,116550909.0953182,-37.12953567504883,1,1,5.837315091943845,-55.80695410514781,0.09531820000000013,116550909,b'EBT_SA',255,255,5,8,0,0.9899111986160278,155570800200090816,-22.825708389282227,1,11.592238426208496,12.119818687438965,0.0,0.0
14332,185.32176208496094,58.70588684082031,382.7740173339844,13.083908081054688,12.947272300720215,3.4402010440826416,1,8,4,0,116550909.1035822,-29.708892822265625,1,1,5.837735645113283,-55.806652258911136,0.10358219999999996,116550909,b'EBT_SA',255,255,1,2,0,0.9642546772956848,155570800200090817,-22.825986862182617,1,10.806479454040527,11.33754825592041,0.0,0.0
14333,266.0010070800781,107.28097534179688,495.5708923339844,13.08640193939209,15.511604309082031,3.4405288696289062,1,8,4,0,116550909.1118462,-29.84381675720215,1,1,5.838154605668956,-55.80635140159044,0.1118462,116550909,b'EBT_SA',255,255,2,6,3,0.9836071729660034,155570800200090818,-22.826263427734375,1,11.054862976074219,11.473883628845215,0.0,0.0
14334,57.6731071472168,2.6715469360351562,183.71298217773438,13.121213912963867,7.222736358642578,3.4451019763946533,1,8,4,0,116550909.1201102,-28.099483489990234,1,1,5.838573959749674,-55.80605027766748,0.12011020000000006,116550909,b'EBT_SA',255,255,1,1,0,0.9560055136680603,155570800200090819,-22.826541900634766,1,10.027960777282715,11.256109237670898,0.0,0.0
14335,66.4557876586914,4.810604572296143,199.11399841308594,13.116540908813477,7.753209114074707,3.444488525390625,1,8,4,0,116550909.1283742,-29.171228408813477,1,1,5.838992734764754,-55.80574951760942,0.1283742000000001,116550909,b'EBT_SA',255,255,1,1,0,0.9626756310462952,155570800200090820,-22.826818466186523,1,10.087615966796875,11.276081085205078,0.0,0.0
14336,109.91109466552734,20.53715705871582,270.138916015625,13.087156295776367,9.97093391418457,3.4406280517578125,1,8,4,0,116550909.1366382,-28.973344802856445,1,1,5.839411794994556,-55.80544858128447,0.13663820000000015,116550909,b'EBT_SA',255,255,2,4,3,0.9779872894287109,155570800200090821,-22.82709503173828,1,10.486181259155273,11.21115493774414,0.0,0.0
14337,179.31591796875,55.346771240234375,374.12213134765625,13.0840482711792,12.735749244689941,3.4402194023132324,1,8,4,0,116550909.1449022,-29.511837005615234,1,1,5.839830733013297,-55.80514773883444,0.14490219999999998,116550909,b'EBT_SA',255,255,2,6,3,0.989084005355835,155570800200090822,-22.827373504638672,1,10.79953670501709,11.312824249267578,0.0,0.0
14338,50.24625778198242,1.2781898975372314,170.2071990966797,13.112824440002441,6.741661548614502,3.444000482559204,1,8,4,0,116550909.1531662,-30.256656646728516,1,1,5.840249669305429,-55.804846924064066,0.15316620000000003,116550909,b'EBT_SA',255,255,1,1,0,0.9540619850158691,155570800200090823,-22.82765007019043,1,10.044401168823242,11.167810440063477,0.0,0.0
14339,15.795042037963867,-9999.0,98.59068298339844,13.10004997253418,3.779857873916626,3.4423224925994873,1,8,4,0,116550909.1614302,-28.280542373657227,1,1,5.840669226585675,-55.8045457507044,0.16143020000000008,116550909,b'EBT_SA',255,255,2,4,3,0.9806299209594727,155570800200090824,-22.827926635742188,1,10.016486167907715,10.752674102783203,0.0,0.0
14340,3.6867849826812744,-9999.0,62.03745651245117,13.105767250061035,1.8261606693267822,3.4430735111236572,1,8,4,0,116550909.1696942,-28.107921600341797,1,0,5.841088469315104,-55.80424482562912,0.16969420000000013,116550909,b'EBT_SA',255,255,1,0,0,0.9461008906364441,155570800200090825,-22.828203201293945,1,10.006997108459473,10.46995735168457,0.0,0.0
